Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
429900.0,-270008.65430284827,63884.34297651993,-206124.31132632834
430000.0,-270479.82800931414,64001.945356163094,-206477.88265315106
430100.0,-270411.58726931206,64594.26184718843,-205817.32542212363
430200.0,-270678.8284034714,64181.00908865738,-206497.819314814
430300.0,-270853.93282596604,64648.76292988438,-206205.16989608167
430400.0,-270683.9410998204,63993.39908538888,-206690.54201443156
430500.0,-271049.4565115851,64355.835624365325,-206693.6208872198
430600.0,-270368.0999638194,64196.75999451973,-206171.33996929965
430700.0,-270713.35005236894,63732.12129826755,-206981.22875410138
430800.0,-271032.2702476976,64110.61295375698,-206921.6572939406
430900.0,-270796.78406291705,63962.41412701757,-206834.36993589948
431000.0,-270462.458878531,64147.99830674895,-206314.46057178205
431100.0,-270168.1786628668,63833.41589778747,-206334.76276507936
431200.0,-270167.16001686675,64337.24782737057,-205829.9121894962
431300.0,-270231.6795600893,63980.80699717781,-206250.8725629115
431400.0,-270302.5761403803,64107.25460722379,-206195.3215331565
431500.0,-270929.94524171593,63747.51890617318,-207182.42633554275
431600.0,-271044.250283549,64164.40086002128,-206879.84942352775
431700.0,-270812.4445175333,64170.8829161634,-206641.5616013699
431800.0,-271069.66030868667,64331.650861691,-206738.00944699568
431900.0,-270791.5673259492,63998.60770771224,-206792.95961823696
432000.0,-270441.72108150483,63926.57790557835,-206515.14317592647
432100.0,-270351.14998425293,64320.12947499406,-206031.02050925887
432200.0,-270421.90912289615,63893.14294533478,-206528.76617756137
432300.0,-270348.58422316983,64130.09994705202,-206218.48427611782
432400.0,-270504.53261165274,64442.75852201361,-206061.77408963913
432500.0,-270328.96044058976,64062.369201832014,-206266.59123875774
432600.0,-271054.6302179353,64249.10242224887,-206805.52779568644
432700.0,-270506.79612355196,64278.796479121185,-206227.99964443076
432800.0,-270681.13404442446,64504.90911118191,-206176.22493324254
432900.0,-270492.84278021246,63448.813198236676,-207044.02958197577
433000.0,-270466.27247763623,63582.92505050138,-206883.34742713487
433100.0,-270449.0998674375,64479.17938462716,-205969.92048281035
