Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
782200.0,-49362.68536129899,6365.92121451873,-42996.76414678026
782300.0,-49231.72956530913,6389.826379609172,-42841.90318569996
782400.0,-49228.09632416774,6429.9414896919225,-42798.15483447582
782500.0,-49232.37946938815,6380.742082815174,-42851.63738657298
782600.0,-49213.10223374513,6425.975189122616,-42787.12704462251
782700.0,-49390.67048569818,6314.954737706344,-43075.71574799184
782800.0,-49291.67478936975,6379.867178921386,-42911.80761044836
782900.0,-49342.86213847379,6449.434347044855,-42893.42779142894
783000.0,-49301.09945201748,6370.659749158987,-42930.43970285849
783100.0,-49172.41392188262,6374.252664004851,-42798.161257877764
783200.0,-49274.060236608944,6524.324451270437,-42749.735785338504
783300.0,-49455.82381060574,6451.380315034834,-43004.44349557091
783400.0,-49166.318975331305,6394.011472953736,-42772.30750237757
783500.0,-49431.37682376847,6355.541317739813,-43075.835506028656
783600.0,-49220.25169795483,6547.75010574055,-42672.50159221428
783700.0,-49254.47824458698,6546.238304425861,-42708.23994016112
783800.0,-49343.23246122568,6405.78056385749,-42937.451897368184
783900.0,-49114.88155544813,6502.791696167051,-42612.089859281085
784000.0,-49196.50346696074,6476.799794384891,-42719.70367257585
784100.0,-49402.06252976621,6393.518556499879,-43008.543973266336
784200.0,-49515.54136315351,6577.867023105797,-42937.67434004771
784300.0,-49353.40384668073,6397.98053483303,-42955.4233118477
784400.0,-49122.70539916848,6593.69569234465,-42529.00970682383
784500.0,-49352.40027734998,6409.638882012785,-42942.7613953372
784600.0,-49432.67809291242,6292.035317169793,-43140.64277574263
784700.0,-49157.12278440022,6414.478467959978,-42742.644316440244
784800.0,-49292.82412712234,6533.493823337521,-42759.330303784816
784900.0,-49633.48070781312,6513.870658046533,-43119.61004976659
785000.0,-49378.26860337108,6501.072723596377,-42877.1958797747
785100.0,-49688.61333975585,6348.119157639856,-43340.494182115995
785200.0,-49431.83325219067,6340.232405623031,-43091.60084656764
785300.0,-49336.976705819296,6335.148830192349,-43001.82787562694
785400.0,-49566.68984209383,6525.049254114016,-43041.64058797981
785500.0,-49374.974981195104,6482.345795411986,-42892.62918578312
785600.0,-49398.17010700058,6240.374937158538,-43157.795169842044
785700.0,-49504.387677158826,6450.547964456328,-43053.839712702495
785800.0,-49261.07616198421,6464.786383497695,-42796.28977848651
785900.0,-49713.029225622915,6455.5388889548885,-43257.49033666802
786000.0,-49407.061511336666,6475.157089173968,-42931.9044221627
786100.0,-49515.42185321858,6457.160541679561,-43058.26131153901
786200.0,-49473.201877744716,6478.346054028522,-42994.85582371619
786300.0,-49483.84926851769,6552.301430433919,-42931.547838083774
786400.0,-49409.93416603359,6504.699579689082,-42905.23458634451
786500.0,-49311.98484866335,6363.835311671337,-42948.149536992016
786600.0,-49392.88455970817,6451.487772558854,-42941.396787149315
786700.0,-49430.27138081025,6455.288748445837,-42974.98263236441
786800.0,-49216.64257931013,6210.2362775261645,-43006.406301783965
786900.0,-49707.1696986706,6249.570439222876,-43457.59925944773
787000.0,-49567.689399545336,6393.478033519113,-43174.211366026226
787100.0,-49473.02951536808,6395.48121496808,-43077.5483004
787200.0,-49748.105229536355,6443.946776998531,-43304.15845253783
787300.0,-49251.680514006825,6350.546731961571,-42901.13378204525
787400.0,-49553.38989051001,6530.232198300322,-43023.15769220969
787500.0,-49502.90210668753,6459.723233956389,-43043.178872731136
787600.0,-49405.56278119437,6346.037024126692,-43059.52575706768
787700.0,-49524.79216799206,6497.370094978549,-43027.42207301351
787800.0,-49744.47391787795,6433.363975180982,-43311.10994269697
787900.0,-49308.428101371,6313.251736394517,-42995.17636497648
788000.0,-49313.347644393645,6449.110632804875,-42864.23701158877
788100.0,-49628.542891122954,6364.98740515385,-43263.555485969104
788200.0,-49266.61212412547,6353.244833895094,-42913.36729023038
788300.0,-49064.74387003905,6331.911194758575,-42732.83267528047
788400.0,-49511.10438530332,6285.380698788218,-43225.7236865151
788500.0,-49376.186824189805,6382.473506347146,-42993.71331784266
788600.0,-49539.13629624383,6320.6313146192815,-43218.504981624545
788700.0,-49548.758939822554,6514.26644631719,-43034.492493505364
788800.0,-49376.75727887941,6372.063326923188,-43004.69395195623
788900.0,-49544.70371893262,6407.757123233911,-43136.94659569871
789000.0,-49528.19071325104,6381.056384120104,-43147.13432913093
789100.0,-49467.41787474757,6401.538676566759,-43065.87919818081
789200.0,-49579.932212307904,6474.646780255191,-43105.28543205271
789300.0,-49317.42611096024,6372.680446209721,-42944.74566475052
789400.0,-49537.239345299284,6529.529402598786,-43007.7099427005
789500.0,-49362.546369616735,6342.875738037281,-43019.67063157946
789600.0,-49457.03529047835,6353.413530772492,-43103.62175970586
789700.0,-49319.78053712886,6319.478226760841,-43000.302310368024
789800.0,-49432.656803170656,6348.424372283149,-43084.23243088751
789900.0,-49227.55070379081,6524.507515412664,-42703.04318837814
790000.0,-49202.942448008245,6450.279674455827,-42752.662773552416
790100.0,-49293.766253305206,6340.17157799344,-42953.59467531177
790200.0,-49311.19074124723,6345.956590171303,-42965.23415107593
790300.0,-49219.15571155581,6523.018458417918,-42696.137253137895
790400.0,-49210.40041788052,6604.802773419793,-42605.59764446072
790500.0,-49404.39781867768,6476.647687502067,-42927.75013117561
790600.0,-49375.705173296024,6348.885263024482,-43026.819910271544
790700.0,-49287.244152520914,6479.598361083179,-42807.64579143774
790800.0,-49487.49991915752,6403.246232914262,-43084.25368624326
790900.0,-49345.11812908598,6389.604069347758,-42955.51405973823
791000.0,-49391.17772826983,6362.1490632354125,-43029.02866503442
791100.0,-49227.891398293694,6363.191416439771,-42864.69998185392
791200.0,-49254.387834610796,6474.713095001787,-42779.67473960901
791300.0,-49381.495160742954,6363.303606657935,-43018.19155408502
791400.0,-48958.82431212374,6324.932838474458,-42633.89147364928
791500.0,-49144.820984747916,6393.249787722716,-42751.5711970252
791600.0,-49195.97444982758,6385.088909486544,-42810.88554034104
791700.0,-49144.85764383993,6413.813185570858,-42731.044458269076
791800.0,-49120.90793367913,6175.503041778444,-42945.40489190069
791900.0,-49241.95587386079,6458.261132415716,-42783.69474144507
792000.0,-49257.96559022466,6617.901517907778,-42640.06407231688
792100.0,-49058.56273030564,6244.559914541701,-42814.00281576394
792200.0,-49401.191488603145,6343.706617001219,-43057.484871601926
792300.0,-49162.97534937278,6458.832225177757,-42704.14312419502
792400.0,-49118.630780028936,6397.088565898293,-42721.54221413064
792500.0,-48922.63551421208,6431.767363122196,-42490.86815108988
792600.0,-49239.05317906553,6285.925575058451,-42953.12760400708
792700.0,-49276.36388944187,6428.683211651879,-42847.68067778999
792800.0,-49164.76182497387,6376.807760766462,-42787.95406420741
792900.0,-49255.16838845388,6382.112426877169,-42873.05596157671
793000.0,-49156.79266551613,6257.816352399126,-42898.976313117004
793100.0,-49277.82020877188,6360.943838729709,-42916.87637004217
793200.0,-49117.607853904534,6532.325487844864,-42585.28236605967
793300.0,-49175.12870560646,6400.758347462373,-42774.370358144086
793400.0,-49077.27344363799,6275.808760570176,-42801.46468306782
793500.0,-49302.8101595521,6379.521112818215,-42923.28904673389
793600.0,-48977.75388596481,6281.239978722951,-42696.51390724186
793700.0,-48963.91800416596,6597.144526755163,-42366.773477410796
793800.0,-49172.0463208463,6351.71967070879,-42820.326650137504
793900.0,-49143.714998575095,6456.95476648728,-42686.760232087814
794000.0,-48982.44514558937,6341.918327800267,-42640.526817789105
794100.0,-49142.15780344968,6384.902817330554,-42757.25498611912
794200.0,-49331.99409109873,6547.633959995395,-42784.360131103334
794300.0,-49438.15841974936,6288.00066932379,-43150.15775042557
794400.0,-49009.15814383225,6300.81663001346,-42708.341513818785
794500.0,-49309.57722321905,6430.46705128401,-42879.11017193504
794600.0,-49499.719917866794,6452.758181983689,-43046.9617358831
794700.0,-49223.18460346223,6348.009506252957,-42875.17509720927
794800.0,-49089.168785612375,6350.2927487202305,-42738.87603689214
794900.0,-49231.5855441656,6498.036748300106,-42733.5487958655
795000.0,-49261.63609340374,6496.75318294997,-42764.882910453765
795100.0,-49153.69918423207,6396.909568136888,-42756.789616095186
795200.0,-49243.602917545795,6470.114359241606,-42773.48855830419
795300.0,-49050.44754945758,6464.748063681056,-42585.699485776524
795400.0,-49123.893681854934,6239.357834323974,-42884.53584753096
795500.0,-49251.92063477928,6514.636952998931,-42737.28368178035
795600.0,-48991.8835869374,6427.607885105831,-42564.27570183157
795700.0,-49060.549179438756,6481.884540717441,-42578.66463872131
795800.0,-49052.93329863428,6614.69414023766,-42438.23915839662
795900.0,-49313.51775919586,6408.1611181782155,-42905.35664101765
796000.0,-49096.30809569924,6375.458333542659,-42720.849762156584
796100.0,-49054.46930469536,6337.176540110186,-42717.292764585174
796200.0,-48972.26173368729,6440.363710906273,-42531.898022781024
796300.0,-49147.841294955695,6384.307985536494,-42763.5333094192
796400.0,-49262.39810468193,6278.6822914830445,-42983.71581319888
796500.0,-49100.3276852658,6224.397396335198,-42875.930288930605
796600.0,-49132.98350994261,6474.6209620736745,-42658.362547868936
796700.0,-49461.54890261337,6180.660326262729,-43280.88857635064
796800.0,-49020.41039679203,6522.1353180361875,-42498.27507875585
796900.0,-48987.69992260492,6360.307795366631,-42627.392127238294
797000.0,-49216.23894167344,6269.407559719593,-42946.831381953845
797100.0,-49366.40435127952,6359.699686304402,-43006.704664975114
797200.0,-49448.54701764653,6333.529735807075,-43115.01728183946
797300.0,-49449.53493458085,6237.752006270659,-43211.78292831019
797400.0,-49019.626809093366,6362.022012922896,-42657.60479617047
797500.0,-48863.410992326826,6333.953738714879,-42529.457253611945
797600.0,-49203.9813814517,6437.1765283977,-42766.804853053996
797700.0,-49158.62164240352,6374.133489154517,-42784.488153249
797800.0,-49129.30749548176,6398.0189862142215,-42731.288509267535
797900.0,-48836.13282040607,6348.3153057083855,-42487.81751469769
798000.0,-48884.74841964411,6356.909557442489,-42527.83886220162
798100.0,-49330.33751729174,6364.644915031211,-42965.692602260526
798200.0,-49080.35093540978,6535.224082021052,-42545.12685338873
798300.0,-48931.82540293965,6449.187011643615,-42482.63839129603
798400.0,-49378.61498699317,6286.909935267236,-43091.705051725934
798500.0,-49192.2616639224,6487.353658874796,-42704.908005047604
798600.0,-49397.90748807302,6495.459846935963,-42902.447641137056
798700.0,-49388.13663629186,6361.473998045036,-43026.662638246824
798800.0,-49061.160117057094,6375.897259382369,-42685.26285767472
798900.0,-49358.50244949771,6437.160116062274,-42921.34233343544
799000.0,-49386.54150786933,6605.232274366679,-42781.30923350265
799100.0,-49403.45147206247,6398.159628871794,-43005.29184319068
799200.0,-48969.48822050859,6448.03881039656,-42521.44941011203
799300.0,-49214.990512761266,6461.660219742085,-42753.33029301918
799400.0,-48996.00652293334,6303.858470279674,-42692.14805265367
799500.0,-49394.45513723135,6378.545215085573,-43015.90992214578
799600.0,-49342.14746433645,6351.497647647827,-42990.64981668862
799700.0,-49062.09471888024,6486.8034331135395,-42575.291285766696
799800.0,-49070.365969445884,6531.702416606623,-42538.66355283926
799900.0,-48951.501251285605,6482.1757114648335,-42469.32553982077
800000.0,-49103.09918780638,6496.027050774857,-42607.07213703152
800100.0,-49334.183735744096,6340.476430108312,-42993.707305635784
800200.0,-48850.04124167746,6271.464460659739,-42578.57678101772
800300.0,-49079.46552550999,6377.5754094590375,-42701.890116050956
800400.0,-49096.695027532434,6295.685426511242,-42801.00960102119
800500.0,-48906.65866572928,6406.906548925369,-42499.75211680391
800600.0,-49005.20094773515,6381.9489892033125,-42623.25195853184
800700.0,-49096.17089087794,6360.284741916943,-42735.886148961
800800.0,-48871.523753216126,6379.788804100476,-42491.73494911565
800900.0,-48940.46090083316,6383.084406505704,-42557.37649432746
801000.0,-48997.9424258089,6559.693030918508,-42438.24939489039
801100.0,-48912.38632844147,6395.506863987107,-42516.87946445436
801200.0,-48914.91709849087,6348.151833949662,-42566.76526454121
801300.0,-49129.989016535736,6517.315856367042,-42612.67316016869
801400.0,-48958.46419606149,6501.0470345172835,-42457.4171615442
801500.0,-48804.39189330079,6434.53514451784,-42369.85674878295
801600.0,-48841.81905288298,6529.822389401383,-42311.996663481594
801700.0,-49034.39670086466,6179.791809287437,-42854.60489157722
801800.0,-49142.28915797421,6341.4453831340015,-42800.843774840214
801900.0,-48875.88379565293,6483.797925546858,-42392.08587010607
802000.0,-49375.17238080417,6367.373577871006,-43007.79880293317
802100.0,-48965.2993316068,6404.297985391962,-42561.00134621484
802200.0,-48932.01384129373,6475.407413349301,-42456.606427944425
802300.0,-48987.688870537764,6321.9010753169005,-42665.787795220866
802400.0,-48976.63852347377,6387.834571546352,-42588.80395192742
802500.0,-49229.343693075105,6463.0632022335785,-42766.28049084153
802600.0,-49116.93531674666,6472.9135151650735,-42644.02180158159
802700.0,-49008.66152447391,6464.62089629086,-42544.04062818305
802800.0,-49098.395390498015,6409.905091132354,-42688.49029936566
802900.0,-49315.52191033852,6386.953675680454,-42928.568234658065
803000.0,-49108.32661692986,6352.187834326779,-42756.13878260308
803100.0,-49247.43793297846,6400.124087448225,-42847.31384553023
803200.0,-49174.52381814954,6479.877568337106,-42694.64624981243
803300.0,-49173.68081783778,6418.777067450236,-42754.903750387544
803400.0,-48907.77076895714,6549.373169926419,-42358.39759903072
803500.0,-49076.31697793213,6253.412688207727,-42822.90428972441
803600.0,-48998.88832409934,6411.359861504605,-42587.52846259473
803700.0,-49254.52386659337,6392.57877862186,-42861.945087971515
803800.0,-48803.22485886276,6463.328469179834,-42339.89638968293
803900.0,-48930.00153330578,6477.745327253126,-42452.256206052654
804000.0,-49076.2877126289,6529.480938484447,-42546.806774144454
804100.0,-48998.91300165108,6669.117735633552,-42329.79526601753
804200.0,-48994.51804411129,6434.2445981239125,-42560.273445987375
804300.0,-49234.37027956397,6480.207551347279,-42754.16272821669
804400.0,-49239.14568467205,6487.4249394185845,-42751.720745253464
804500.0,-48968.21858760301,6430.326500869634,-42537.89208673338
804600.0,-49138.8903506504,6362.194815590686,-42776.69553505971
804700.0,-49370.47860554667,6373.40677045327,-42997.0718350934
804800.0,-49194.17381670693,6342.244840016336,-42851.92897669059
804900.0,-49270.81762148863,6458.106637381939,-42812.71098410669
805000.0,-49118.791764897316,6190.259645184031,-42928.53211971329
805100.0,-49287.886157967325,6393.045546614566,-42894.84061135276
805200.0,-49256.75764702367,6448.439778390858,-42808.31786863281
805300.0,-49098.77299930877,6322.589520163672,-42776.1834791451
805400.0,-49255.824038414175,6487.433384546289,-42768.390653867886
805500.0,-49076.45925380947,6507.1809951383075,-42569.27825867117
805600.0,-49185.953800255775,6325.426728654421,-42860.527071601355
805700.0,-49213.03811960924,6447.382004499263,-42765.65611510998
805800.0,-49385.66205999389,6417.820560685922,-42967.84149930797
805900.0,-49227.0392337634,6459.555489623579,-42767.48374413982
806000.0,-49116.519808804944,6432.426416178254,-42684.09339262669
806100.0,-49385.3304817324,6488.618405532772,-42896.712076199634
806200.0,-49302.18205604191,6462.053900439392,-42840.12815560251
806300.0,-49301.04063636442,6460.334487908895,-42840.70614845552
806400.0,-49089.86864469676,6412.5513139395935,-42677.31733075717
806500.0,-49401.49496272138,6470.362157846424,-42931.13280487496
806600.0,-49376.48709242713,6367.52138564243,-43008.9657067847
806700.0,-49307.789962293624,6397.059958447422,-42910.7300038462
806800.0,-49346.563785889986,6467.190589338707,-42879.37319655128
806900.0,-49441.982795997916,6317.317539003533,-43124.66525699438
807000.0,-49482.16350280586,6444.019803006219,-43038.14369979964
807100.0,-49377.60635235977,6497.440679505414,-42880.16567285435
807200.0,-49396.01589403271,6435.619837976146,-42960.39605605656
807300.0,-49147.73936295366,6479.826352628842,-42667.91301032482
807400.0,-49247.815522321485,6403.882935850552,-42843.93258647093
807500.0,-49197.56605190647,6440.17309534112,-42757.39295656535
807600.0,-49111.89867170678,6433.257994463487,-42678.6406772433
807700.0,-49310.95257573931,6264.081802081993,-43046.87077365732
807800.0,-49218.06679190171,6414.892191102281,-42803.17460079942
807900.0,-49289.80035988514,6432.414989155646,-42857.3853707295
808000.0,-49161.542564964344,6477.583961006764,-42683.95860395758
808100.0,-48815.87339808978,6469.160529125284,-42346.712868964496
808200.0,-49191.428784087155,6486.377446313261,-42705.0513377739
808300.0,-49262.9551149444,6490.995473963174,-42771.95964098123
808400.0,-48836.772138523,6440.852503643484,-42395.91963487952
808500.0,-49043.74194119792,6434.080580798041,-42609.66136039988
808600.0,-49172.30997882839,6395.248508566495,-42777.06147026189
808700.0,-49231.26680655574,6457.480734413979,-42773.78607214176
808800.0,-49211.49091056832,6338.596706909075,-42872.89420365924
808900.0,-49308.699989145694,6201.637316244446,-43107.06267290125
809000.0,-49161.84902731402,6415.090304956375,-42746.75872235764
809100.0,-49422.553488842816,6495.4383502727205,-42927.115138570094
809200.0,-49121.68596861948,6378.625837038121,-42743.06013158136
809300.0,-49301.96947345847,6553.5245610525635,-42748.4449124059
809400.0,-49077.67870212918,6342.129691638774,-42735.54901049041
809500.0,-49242.4508637545,6475.689598490967,-42766.761265263536
809600.0,-49231.494815673854,6496.714225100331,-42734.78059057352
809700.0,-49252.08829426392,6436.941087674488,-42815.147206589434
809800.0,-49480.986787855145,6374.925003013205,-43106.06178484194
809900.0,-49651.68835387333,6259.596274238707,-43392.092079634625
810000.0,-49559.92247433531,6403.028777258055,-43156.893697077256
810100.0,-49502.405706846526,6397.9280145648245,-43104.477692281704
810200.0,-49747.846274348565,6497.863453091186,-43249.98282125738
810300.0,-49775.779548767314,6418.569374495322,-43357.21017427199
810400.0,-49509.49318590946,6411.733617524254,-43097.759568385205
810500.0,-49128.14802062598,6410.385512698067,-42717.76250792791
810600.0,-49268.02495575718,6429.48492635354,-42838.54002940364
810700.0,-49347.854057724035,6503.485887592784,-42844.36817013125
810800.0,-49402.543228995935,6572.045039038387,-42830.49818995755
810900.0,-49545.317904258,6321.699220640154,-43223.618683617846
811000.0,-49192.367231956494,6259.814859387972,-42932.55237256852
811100.0,-49580.71428674777,6476.42645711876,-43104.28782962901
811200.0,-49373.56136007806,6423.112425767288,-42950.44893431078
811300.0,-49603.08389319911,6396.195460232812,-43206.8884329663
811400.0,-49567.74636840039,6470.051257538435,-43097.695110861954
811500.0,-49585.9982282142,6259.490304742067,-43326.507923472134
811600.0,-49765.49635541825,6434.17710894296,-43331.31924647529
811700.0,-49487.03213339766,6420.879243164662,-43066.152890233
811800.0,-49451.309417820026,6401.658008905175,-43049.651408914855
811900.0,-49322.14110349022,6434.6123569459205,-42887.528746544296
812000.0,-49594.96886228607,6500.598021789593,-43094.37084049648
812100.0,-49512.48085334237,6489.722578144329,-43022.758275198044
812200.0,-49761.6952616985,6604.876789528654,-43156.81847216985
812300.0,-49608.08622304427,6418.1151579665975,-43189.971065077676
812400.0,-49893.47783970891,6519.67526728824,-43373.80257242067
812500.0,-49534.48256952305,6562.40272053201,-42972.07984899104
812600.0,-49687.950334931535,6398.670062392932,-43289.2802725386
812700.0,-49662.4797113156,6265.65529460003,-43396.82441671557
812800.0,-49752.6884083519,6573.051445443209,-43179.6369629087
812900.0,-49784.016550392495,6342.327123757332,-43441.68942663516
813000.0,-49560.368132997784,6385.091018314988,-43175.277114682794
813100.0,-49605.21957661949,6348.354142418754,-43256.865434200736
813200.0,-49516.79175446421,6224.668666363441,-43292.12308810077
813300.0,-49674.7457150369,6428.311615587492,-43246.43409944941
813400.0,-49517.81590475718,6379.12405256135,-43138.69185219583
813500.0,-49634.82294549051,6516.168813615337,-43118.65413187517
813600.0,-49608.5374389944,6371.8650180656,-43236.67242092879
813700.0,-49525.821712587815,6416.2092644605145,-43109.6124481273
813800.0,-49628.37982905372,6307.304986882698,-43321.07484217102
813900.0,-49943.458509336,6403.963149392315,-43539.495359943685
814000.0,-49692.83966072981,6391.74013601873,-43301.099524711084
814100.0,-49849.97731191767,6475.629187556143,-43374.348124361524
814200.0,-49608.61365671413,6449.727703569124,-43158.88595314501
814300.0,-49664.365822760556,6436.940421857897,-43227.42540090266
814400.0,-49965.19616289268,6336.568217787029,-43628.62794510565
814500.0,-49720.82598377971,6269.754270108924,-43451.07171367078
814600.0,-49676.21807653244,6406.226894216598,-43269.99118231584
814700.0,-49855.75789265222,6400.543366986294,-43455.21452566593
814800.0,-49679.0318700562,6329.723219877122,-43349.308650179075
814900.0,-49377.180946075554,6430.619835570707,-42946.561110504845
815000.0,-49524.195502731745,6465.692717455946,-43058.5027852758
815100.0,-49916.088519429686,6483.787877702385,-43432.3006417273
815200.0,-49751.50557015497,6477.306439798551,-43274.19913035642
815300.0,-49741.14808061198,6491.448615152437,-43249.69946545954
815400.0,-49750.07992154519,6495.992230772847,-43254.08769077234
815500.0,-49642.59759961073,6437.520742954448,-43205.076856656284
815600.0,-49784.868044973315,6358.263486958314,-43426.604558015
815700.0,-49722.98960092038,6471.278912277639,-43251.71068864274
815800.0,-49589.5750546139,6464.041106947479,-43125.53394766642
815900.0,-50055.92416902188,6388.556420023948,-43667.36774899793
816000.0,-49628.73967635547,6315.439344890983,-43313.30033146449
816100.0,-49692.22121636101,6387.189271232955,-43305.03194512805
816200.0,-49422.18983079953,6240.99240010551,-43181.19743069402
816300.0,-49394.270609725245,6341.911990227705,-43052.358619497536
816400.0,-49356.53862953943,6375.1189787618805,-42981.41965077755
816500.0,-49800.82652468111,6449.253498597751,-43351.573026083366
816600.0,-49605.19419574762,6491.946276243541,-43113.24791950408
816700.0,-49783.70465678239,6444.620585542404,-43339.08407123999
816800.0,-49899.848983965654,6542.939893515221,-43356.909090450434
816900.0,-49863.77589598573,6507.065357087257,-43356.71053889847
817000.0,-49635.067483097926,6320.575084033702,-43314.49239906423
817100.0,-49895.962823733804,6526.511309361273,-43369.45151437253
817200.0,-50018.887374751954,6412.243634574499,-43606.64374017745
817300.0,-49902.67789429902,6517.056203702277,-43385.621690596745
817400.0,-49593.67509416974,6358.176698644462,-43235.498395525276
817500.0,-49697.55240189252,6357.56174525586,-43339.99065663666
817600.0,-49556.92857969721,6551.212908763073,-43005.715670934136
817700.0,-49588.701045578695,6523.070629899082,-43065.63041567961
817800.0,-49688.990781183995,6365.6091401851045,-43323.381640998894
817900.0,-49718.20320727579,6272.2285070949965,-43445.97470018079
818000.0,-49645.902532803826,6557.668551110812,-43088.23398169302
818100.0,-49690.48951604682,6458.610470469708,-43231.879045577116
818200.0,-49594.70436303137,6369.349239618936,-43225.35512341243
818300.0,-49848.32166749868,6455.96020155849,-43392.361465940194
818400.0,-49717.0350666657,6380.0702312371395,-43336.96483542856
818500.0,-49708.44755740845,6356.683858510921,-43351.76369889753
818600.0,-49381.960667036925,6444.623081952668,-42937.33758508426
818700.0,-49472.19574676966,6504.655349336984,-42967.54039743268
818800.0,-49748.763766706405,6397.69302595931,-43351.07074074709
818900.0,-49560.04911492998,6350.530200032379,-43209.5189148976
819000.0,-49443.46539427596,6260.102901454922,-43183.36249282104
819100.0,-49662.019447110695,6369.683830980298,-43292.3356161304
819200.0,-49618.61921561652,6347.436587248338,-43271.18262836818
819300.0,-49703.56686622452,6523.334952758697,-43180.231913465825
819400.0,-49889.04695955719,6301.557970047233,-43587.48898950996
819500.0,-49699.60426465914,6468.781451698969,-43230.82281296017
819600.0,-49622.852280721556,6444.578415512645,-43178.27386520891
819700.0,-49580.484818581856,6350.517680239818,-43229.967138342035
819800.0,-49608.69022772013,6367.499597681033,-43241.1906300391
819900.0,-49802.8281126349,6427.173166452093,-43375.65494618281
820000.0,-49895.77652921215,6365.974195881846,-43529.8023333303
820100.0,-49876.34892686443,6523.711238844566,-43352.637688019866
820200.0,-49520.76119101075,6460.064977385004,-43060.69621362575
820300.0,-50029.210209552584,6382.169307909173,-43647.04090164341
820400.0,-49963.05308523997,6634.61041885659,-43328.44266638338
820500.0,-49610.50025087343,6500.590154206933,-43109.9100966665
820600.0,-49867.37560515558,6503.187585615644,-43364.18801953994
820700.0,-49873.95995280571,6371.757754295848,-43502.20219850986
820800.0,-49861.73947055485,6569.542856367783,-43292.196614187065
820900.0,-49669.247141316715,6348.675514687776,-43320.57162662894
821000.0,-49896.61405551586,6490.766763732237,-43405.847291783626
821100.0,-49694.59201644441,6463.3409933399125,-43231.2510231045
821200.0,-49694.333950691944,6407.294096509867,-43287.039854182076
821300.0,-49767.68110668499,6407.810769872039,-43359.87033681295
821400.0,-49807.41489969916,6398.05031367618,-43409.36458602297
821500.0,-49879.10032179213,6580.950701390355,-43298.149620401775
821600.0,-49670.447131419976,6377.3118395507845,-43293.13529186919
821700.0,-49736.41072718805,6418.097703252786,-43318.31302393526
821800.0,-49889.39836772894,6429.946224972489,-43459.452142756454
821900.0,-49670.917308415796,6395.332073955192,-43275.5852344606
822000.0,-49921.69633223711,6316.024474656151,-43605.67185758096
822100.0,-49657.976756009986,6282.7725051693305,-43375.20425084066
822200.0,-49683.86821646188,6344.95061151544,-43338.917604946444
822300.0,-49827.70900904458,6379.021695352287,-43448.687313692295
822400.0,-49833.82520841768,6459.894599160878,-43373.9306092568
822500.0,-49684.02975899466,6330.757753776987,-43353.272005217674
822600.0,-49543.5240877031,6309.585192146969,-43233.93889555613
822700.0,-49443.812343959944,6426.88096225635,-43016.931381703595
822800.0,-49675.80103142145,6381.844578426212,-43293.95645299523
822900.0,-49631.941162783536,6438.21653163048,-43193.724631153054
823000.0,-49710.797482244176,6570.095430081941,-43140.70205216223
823100.0,-49864.51173319413,6372.939242799629,-43491.5724903945
823200.0,-49716.95634537627,6260.5609048206525,-43456.395440555614
823300.0,-49590.923913567356,6490.68904587949,-43100.23486768787
823400.0,-49559.71408114131,6430.111693204955,-43129.60238793636
823500.0,-49718.551955136856,6464.142802864852,-43254.409152272005
823600.0,-49464.55841361933,6474.399898444357,-42990.158515174975
823700.0,-49874.67864203323,6328.504337992947,-43546.17430404028
823800.0,-49736.27293692972,6407.763595338285,-43328.50934159144
823900.0,-49633.01597759014,6361.984623300489,-43271.031354289655
824000.0,-49536.74785146445,6553.208944960413,-42983.53890650404
824100.0,-49829.64892849128,6356.995020592976,-43472.653907898304
824200.0,-49765.793691214465,6330.466162006428,-43435.327529208036
824300.0,-49613.4857247297,6371.852667659077,-43241.63305707062
824400.0,-49712.260463569044,6328.595495292825,-43383.66496827622
824500.0,-49477.05576905542,6553.207539096091,-42923.84822995933
824600.0,-49527.7981578823,6533.130434378526,-42994.66772350378
824700.0,-49417.05656836897,6598.702278926189,-42818.35428944278
824800.0,-49510.45356276556,6381.621040461537,-43128.83252230402
824900.0,-49673.405996909896,6374.732887772564,-43298.67310913733
825000.0,-49690.377863612666,6390.308802333616,-43300.06906127905
825100.0,-49654.95124323321,6375.756967271219,-43279.19427596199
825200.0,-49407.609504040265,6407.912190365285,-42999.69731367498
825300.0,-49423.04946155822,6263.27366684332,-43159.7757947149
825400.0,-49563.30170784019,6314.943021955281,-43248.35868588491
825500.0,-49773.60043255592,6369.329358211625,-43404.271074344295
825600.0,-49852.677245558996,6388.499630777502,-43464.177614781496
825700.0,-49725.709296676025,6522.224496970815,-43203.48479970521
825800.0,-49725.83797575065,6688.5248414488815,-43037.31313430177
825900.0,-49652.391318088514,6498.093899517629,-43154.29741857089
826000.0,-49660.70641063883,6542.616657280523,-43118.089753358305
826100.0,-49561.629567055206,6478.888876111269,-43082.74069094394
826200.0,-49418.30985064858,6391.476583251657,-43026.83326739692
826300.0,-49337.14661560263,6352.494204544657,-42984.65241105797
826400.0,-49469.05449247097,6504.125042114544,-42964.92945035642
826500.0,-49558.72378473739,6497.209134313915,-43061.51465042347
826600.0,-49317.80566278333,6333.612514126535,-42984.19314865679
826700.0,-49533.93568358116,6402.8678093475955,-43131.067874233566
826800.0,-49290.94385542952,6564.910249599641,-42726.03360582988
826900.0,-49409.34824987571,6490.375028082397,-42918.97322179331
