Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
127.80000000000001,-2922.3852767414887,64152.05283739072,61229.667560649235
127.9,-2956.900526988692,64463.115233375895,61506.2147063872
128.0,-2951.197141864829,64326.12795886107,61374.93081699624
128.1,-2934.102910440605,64071.791698384535,61137.68878794393
128.20000000000002,-2950.9061894656425,64158.628984866424,61207.72279540078
128.3,-2958.2272313871445,63928.762188655615,60970.53495726847
128.4,-2969.4429216976514,64137.906445180706,61168.46352348306
128.5,-3016.3116566043395,64460.65942154899,61444.34776494465
128.6,-3003.049619101499,64334.39916931429,61331.34955021279
128.70000000000002,-2987.3559482518704,64212.84702051505,61225.49107226318
128.8,-3046.899456008097,64103.13557000114,61056.23611399304
128.9,-3048.987589792425,64196.98254978216,61147.99495998974
129.0,-3029.9672379392646,64544.420123175056,61514.45288523579
129.1,-3026.2027187240233,64040.048288006205,61013.84556928218
129.20000000000002,-3050.052804967775,64189.12126777187,61139.0684628041
129.3,-3040.379393048252,64033.91296276513,60993.53356971688
129.4,-3074.302793424579,64714.8773505032,61640.574557078624
129.5,-3048.534953282675,64613.70503726277,61565.1700839801
129.6,-3037.109404869777,64670.4455321747,61633.33612730492
129.70000000000002,-3028.9513260473123,64023.06759545471,60994.1162694074
129.8,-3028.6182998998665,64182.40014685802,61153.781846958154
129.9,-3069.3674428997983,64468.387464550746,61399.02002165095
130.0,-3048.8349740020653,64591.32256722813,61542.48759322607
130.1,-3045.005755452543,63934.78226171959,60889.77650626705
130.20000000000002,-3061.0121801192377,64182.959141148924,61121.94696102969
130.3,-3083.204039215151,64409.72410224734,61326.520063032185
130.4,-3071.7519268540855,64351.373171485204,61279.62124463112
130.5,-3091.8678685959235,64087.49680346192,60995.628934866
130.6,-3081.3883484598246,64326.78438458941,61245.39603612958
130.70000000000002,-3123.9714045817,64003.68480162791,60879.71339704621
130.8,-3132.382647648473,64229.53297377864,61097.15032613016
130.9,-3132.5827103261695,64385.5291655437,61252.946455217534
131.0,-3113.912216868655,63913.849399236264,60799.93718236761
131.1,-3102.1112473479816,64343.3862872646,61241.27503991662
131.20000000000002,-3079.682639570343,64415.83192757369,61336.14928800335
131.3,-3111.977366560922,64675.8770623073,61563.899695746375
131.4,-3146.786725152966,63939.86195016206,60793.075225009095
131.5,-3145.776081919512,64397.94607815429,61252.16999623478
131.6,-3154.595740644425,64366.42192662852,61211.8261859841
131.70000000000002,-3138.033193862333,64314.78293251046,61176.74973864813
131.8,-3135.9736120511234,64479.0574555523,61343.083843501176
131.9,-3167.9459272095373,64370.99356628534,61203.0476390758
132.0,-3185.342412736056,64158.265522887625,60972.92311015157
132.1,-3189.879201145095,64410.186014220846,61220.30681307575
132.20000000000002,-3188.7862944035605,63920.91555906331,60732.12926465975
132.3,-3197.4963563006368,63842.877706496074,60645.381350195436
132.4,-3215.6317544118,64178.08198530467,60962.45023089287
132.5,-3218.0279311689146,64620.39910964503,61402.37117847612
132.6,-3224.8879479613843,63867.28697119484,60642.399023233454
132.70000000000002,-3191.7155042212885,64230.671571505554,61038.95606728426
132.8,-3209.774374129065,64164.219184125956,60954.44480999689
