Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
774100.0,-67241.52261302447,6421.842649335641,-60819.67996368883
774200.0,-67245.4613998721,6467.0849562884005,-60778.3764435837
774300.0,-67499.63775378565,6404.976889168003,-61094.66086461765
774400.0,-67234.41062705047,6317.887641366186,-60916.522985684285
774500.0,-67481.43607343432,6360.9920311894375,-61120.44404224488
774600.0,-67095.62710407829,6316.928107113468,-60778.69899696482
774700.0,-67103.99724722546,6345.928081175093,-60758.069166050365
774800.0,-67412.66618100996,6377.752627420114,-61034.913553589846
774900.0,-67233.80068111535,6427.609703159933,-60806.19097795541
775000.0,-67456.27269324736,6537.123839964596,-60919.148853282764
775100.0,-67216.19368634767,6436.700181655882,-60779.49350469179
775200.0,-67148.78206355483,6477.2932488114875,-60671.48881474334
775300.0,-67314.34733499584,6399.343610681789,-60915.00372431405
775400.0,-67386.9209646518,6394.0169220976,-60992.9040425542
775500.0,-67099.64941709234,6341.40483648239,-60758.24458060995
775600.0,-67457.5829444677,6415.2217059293835,-61042.36123853831
775700.0,-67317.80330897131,6505.533401815252,-60812.269907156064
775800.0,-67272.95121291476,6400.076042312595,-60872.875170602165
775900.0,-67189.43459223138,6491.290242489463,-60698.14434974192
776000.0,-67588.02761219475,6642.590175049996,-60945.437437144756
776100.0,-67422.08734629754,6321.834810635946,-61100.252535661595
776200.0,-67437.1857674382,6553.252101831873,-60883.93366560633
776300.0,-67287.50645355438,6438.300843202836,-60849.20561035154
776400.0,-67102.69593661722,6431.120768741156,-60671.575167876064
776500.0,-67046.88182305841,6449.215935173418,-60597.665887885
776600.0,-67351.43542792184,6515.723843543665,-60835.71158437817
776700.0,-67423.85999666095,6502.7997918471665,-60921.06020481378
776800.0,-66979.67723974847,6473.607861153148,-60506.069378595326
776900.0,-67150.97963772087,6424.027580836933,-60726.952056883936
777000.0,-67129.97596488683,6395.041852859289,-60734.93411202755
777100.0,-66810.93847974665,6410.128753123531,-60400.80972662312
777200.0,-67010.71549089497,6384.99775243474,-60625.71773846023
777300.0,-67354.16215528022,6542.3620081994295,-60811.800147080794
777400.0,-66886.37503311677,6421.1285417348645,-60465.246491381906
777500.0,-67211.45952971827,6520.300090537932,-60691.15943918034
777600.0,-67096.30922392734,6373.760991443753,-60722.54823248359
777700.0,-67126.9214275905,6511.302734945524,-60615.61869264497
777800.0,-67184.9338470478,6420.290574541399,-60764.64327250639
777900.0,-67056.86835023705,6434.901600730254,-60621.9667495068
778000.0,-67133.3932149552,6420.628038107938,-60712.76517684726
778100.0,-67052.69548756364,6338.843793462353,-60713.85169410129
778200.0,-67303.51481618347,6567.292181273435,-60736.22263491003
778300.0,-67309.42779240738,6479.456431637413,-60829.97136076997
778400.0,-67159.77667330627,6475.943041919359,-60683.833631386915
778500.0,-67232.31029708844,6463.959944567134,-60768.3503525213
778600.0,-67029.09756371143,6545.0700731281895,-60484.02749058324
778700.0,-67077.9476243165,6395.969090749935,-60681.978533566566
778800.0,-67276.01457443163,6498.600075366243,-60777.41449906538
778900.0,-67400.29745383568,6514.2808975661255,-60886.016556269555
779000.0,-67045.87807408636,6419.780437206198,-60626.097636880164
779100.0,-67065.85068570568,6486.400192975676,-60579.45049273
779200.0,-67014.33986701598,6450.635499519808,-60563.704367496175
779300.0,-66955.3052313588,6414.547320752957,-60540.75791060584
779400.0,-67053.47900493431,6303.434789925082,-60750.04421500923
779500.0,-67036.40498909529,6423.77188325848,-60612.63310583681
779600.0,-67127.21563729976,6377.399698131225,-60749.81593916853
779700.0,-67033.24802412442,6558.882367099026,-60474.365657025395
779800.0,-66927.75190418887,6513.944861516192,-60413.807042672684
779900.0,-67024.50177094695,6286.375910156672,-60738.125860790286
780000.0,-67184.68412318165,6446.783523433707,-60737.90059974794
780100.0,-67214.0217372627,6451.017864843667,-60763.00387241902
780200.0,-67161.21038698812,6510.183423481312,-60651.02696350681
780300.0,-67079.15102706893,6529.353846422807,-60549.79718064613
780400.0,-67439.78652376292,6488.332971984362,-60951.453551778555
780500.0,-67304.3479468923,6519.555111629375,-60784.79283526293
780600.0,-66976.60758763435,6567.9589177769,-60408.64866985745
780700.0,-67056.48071722442,6421.847427009119,-60634.6332902153
780800.0,-67238.65919340885,6498.8135141404455,-60739.8456792684
780900.0,-67353.36218485083,6318.111584354796,-61035.25060049604
781000.0,-67287.61044654762,6587.537646662134,-60700.07279988549
781100.0,-67140.54269364472,6397.168358367824,-60743.374335276894
781200.0,-67270.9957806227,6469.479424310072,-60801.51635631263
781300.0,-67220.24853181835,6405.795497943602,-60814.45303387474
781400.0,-67055.40886937719,6397.100634208261,-60658.30823516893
781500.0,-67255.32680217814,6617.65968598831,-60637.66711618983
781600.0,-67201.766072608,6479.9964729477115,-60721.76959966029
781700.0,-67320.72519285222,6438.730191387977,-60881.99500146424
781800.0,-67244.81812045092,6555.200002317904,-60689.61811813301
781900.0,-67123.72840378058,6361.820141111965,-60761.908262668614
782000.0,-67051.85278093631,6405.181602952558,-60646.67117798376
782100.0,-66987.36329054268,6434.000027193655,-60553.36326334902
782200.0,-67119.67915613516,6302.841096540333,-60816.838059594826
782300.0,-67221.18880489198,6354.2882654542755,-60866.9005394377
782400.0,-67288.71842186965,6541.516690745469,-60747.20173112418
782500.0,-67003.46497682387,6384.239322701886,-60619.22565412199
782600.0,-67157.61775602963,6391.986697434988,-60765.63105859465
782700.0,-67285.89710072194,6529.3992362885765,-60756.49786443336
782800.0,-67201.19705993074,6577.3785149451505,-60623.81854498559
782900.0,-67183.06712982012,6359.039655118664,-60824.027474701456
783000.0,-67177.3791247718,6513.37697772956,-60664.00214704224
783100.0,-67319.10612689808,6394.5522854486935,-60924.55384144939
783200.0,-67321.99212816794,6423.093621512897,-60898.898506655045
783300.0,-67113.0182346305,6270.2712875808265,-60842.746947049665
783400.0,-67392.54757192224,6441.532164599195,-60951.01540732305
