Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
259800.0,-63188.17565123356,6388.158116899882,-56800.01753433368
259900.0,-63168.26493239538,6478.990686653538,-56689.27424574184
260000.0,-63007.31779084515,6423.586381158305,-56583.73140968684
260100.0,-63175.44222797299,6333.935470195521,-56841.50675777747
260200.0,-63101.715294908936,6555.849030635831,-56545.86626427311
260300.0,-63281.39183847807,6456.462579816805,-56824.929258661265
260400.0,-63199.75438394274,6436.233025646141,-56763.521358296595
260500.0,-63290.78464628945,6455.937403148806,-56834.84724314065
260600.0,-63287.40138298832,6315.490872221919,-56971.9105107664
260700.0,-63120.960822007124,6445.0891800699155,-56675.87164193721
260800.0,-63410.060697024666,6502.019110508978,-56908.04158651569
260900.0,-63265.317372497324,6511.003045062096,-56754.314327435226
261000.0,-63164.393536223964,6464.099486875403,-56700.29404934856
261100.0,-63218.32706305452,6378.504246868779,-56839.82281618574
261200.0,-63104.6097322644,6490.822988343921,-56613.78674392048
261300.0,-63285.089797864304,6432.519852629241,-56852.56994523507
261400.0,-63267.61981220495,6588.770302271962,-56678.84950993299
261500.0,-63291.9836169636,6289.433121118467,-57002.55049584513
261600.0,-63380.765264057365,6429.18328815015,-56951.58197590722
261700.0,-63311.1331262263,6422.8545733724595,-56888.27855285384
261800.0,-63219.95578211477,6567.573585687938,-56652.38219642683
261900.0,-63350.47184624814,6497.240732685861,-56853.23111356228
262000.0,-63133.24531293787,6475.592602323612,-56657.65271061426
262100.0,-63304.848648078885,6433.85548802953,-56870.99316004936
262200.0,-63335.44250345115,6589.087950272453,-56746.354553178695
262300.0,-63310.4366051354,6382.067867428275,-56928.368737707126
262400.0,-63163.60746346478,6419.649036040903,-56743.95842742388
262500.0,-63490.92366833389,6558.20972922637,-56932.71393910752
262600.0,-63356.74208141575,6575.866322686441,-56780.87575872931
262700.0,-63270.44820229875,6423.871012154026,-56846.57719014472
262800.0,-63286.281148489215,6408.514604398048,-56877.766544091166
262900.0,-63180.30166201729,6413.698533555101,-56766.60312846219
263000.0,-63271.231463348144,6400.123192022002,-56871.10827132614
263100.0,-63198.146675301585,6396.2104853655455,-56801.93618993604
263200.0,-63430.68367232343,6572.320413262119,-56858.36325906131
263300.0,-63433.38466953483,6472.362990014351,-56961.02167952048
263400.0,-63203.47223371076,6296.811751346491,-56906.66048236427
263500.0,-63079.85469924376,6435.151406444145,-56644.70329279962
263600.0,-63293.37811456781,6467.447423723028,-56825.930690844776
263700.0,-63129.14892753964,6471.674924626026,-56657.474002913616
263800.0,-63364.55457626012,6399.47355933317,-56965.081016926946
263900.0,-63216.18259188297,6522.517173616619,-56693.66541826635
264000.0,-63217.6320217122,6374.078010262754,-56843.55401144944
264100.0,-63047.18044470619,6466.836093858401,-56580.34435084779
264200.0,-63150.96672674447,6437.686758794317,-56713.27996795015
264300.0,-63067.71540962444,6441.144226281953,-56626.57118334249
264400.0,-62857.054165287205,6350.983673871609,-56506.070491415594
264500.0,-63445.21092301303,6456.601057097441,-56988.60986591559
264600.0,-63359.717294095404,6396.30575370206,-56963.41154039335
264700.0,-63383.40119029476,6308.2348053079495,-57075.16638498681
264800.0,-63299.75418093219,6392.00881992926,-56907.74536100293
264900.0,-63409.25354182886,6377.48447779727,-57031.76906403159
