,Cluster,Num_Constituents,Total_Mass,Total_Charge,Sum_Radii
2732,Frame25_Cluster25,3,3641.1,-0.75,2.906658738205708
2733,Frame25_Cluster26,3,3641.1,-0.75,2.906658738205708
2734,Frame25_Cluster27,3,3641.1,-0.75,2.906658738205708
2735,Frame25_Cluster28,3,3641.1,-0.75,2.906658738205708
2736,Frame25_Cluster29,3,3641.1,-0.75,2.906658738205708
2737,Frame25_Cluster30,3,3641.1,-0.75,2.906658738205708
2738,Frame25_Cluster31,3,4652.2,1.5,2.8133174764114157
2739,Frame25_Cluster32,3,2630.0,-3.0,3.0
2740,Frame25_Cluster33,3,3641.1,-0.75,2.906658738205708
2741,Frame25_Cluster34,3,3408.0,0.0,3.0
2742,Frame25_Cluster35,3,3408.0,0.0,3.0
2743,Frame25_Cluster36,3,4419.1,2.25,2.906658738205708
2744,Frame25_Cluster37,3,4419.1,2.25,2.906658738205708
2745,Frame25_Cluster38,3,4419.1,2.25,2.906658738205708
2746,Frame25_Cluster39,3,5430.2,4.5,2.8133174764114157
2747,Frame25_Cluster40,3,4419.1,2.25,2.906658738205708
2748,Frame25_Cluster41,2,1494.0,-3.0,2.0
2749,Frame25_Cluster42,2,2505.1,-0.75,1.9066587382057079
2750,Frame25_Cluster43,2,2505.1,-0.75,1.9066587382057079
2751,Frame25_Cluster44,2,1494.0,-3.0,2.0
2752,Frame25_Cluster45,2,2505.1,-0.75,1.9066587382057079
2753,Frame25_Cluster46,2,1494.0,-3.0,2.0
2754,Frame25_Cluster47,2,2505.1,-0.75,1.9066587382057079
2755,Frame25_Cluster48,2,2505.1,-0.75,1.9066587382057079
2756,Frame25_Cluster49,2,1494.0,-3.0,2.0
2757,Frame25_Cluster50,2,2505.1,-0.75,1.9066587382057079
2758,Frame25_Cluster51,2,2505.1,-0.75,1.9066587382057079
2759,Frame25_Cluster52,2,1494.0,-3.0,2.0
2760,Frame25_Cluster53,2,2505.1,-0.75,1.9066587382057079
2761,Frame25_Cluster54,2,2505.1,-0.75,1.9066587382057079
2762,Frame25_Cluster55,2,2505.1,-0.75,1.9066587382057079
2763,Frame25_Cluster56,2,1494.0,-3.0,2.0
2764,Frame25_Cluster57,2,2505.1,-0.75,1.9066587382057079
2765,Frame25_Cluster58,2,1494.0,-3.0,2.0
2766,Frame25_Cluster59,2,1494.0,-3.0,2.0
2767,Frame25_Cluster60,2,2505.1,-0.75,1.9066587382057079
2768,Frame25_Cluster61,2,2505.1,-0.75,1.9066587382057079
2769,Frame25_Cluster62,2,1494.0,-3.0,2.0
2770,Frame25_Cluster63,2,2505.1,-0.75,1.9066587382057079
2771,Frame25_Cluster64,2,2505.1,-0.75,1.9066587382057079
2772,Frame25_Cluster65,2,1494.0,-3.0,2.0
2773,Frame25_Cluster66,2,2505.1,-0.75,1.9066587382057079
2774,Frame25_Cluster67,2,1494.0,-3.0,2.0
2775,Frame25_Cluster68,2,1494.0,-3.0,2.0
2776,Frame25_Cluster69,2,716.0,-6.0,2.0
2777,Frame25_Cluster70,2,2505.1,-0.75,1.9066587382057079
2778,Frame25_Cluster71,2,1494.0,-3.0,2.0
2779,Frame25_Cluster72,2,2505.1,-0.75,1.9066587382057079
2780,Frame25_Cluster73,2,1494.0,-3.0,2.0
2781,Frame25_Cluster74,2,2505.1,-0.75,1.9066587382057079
2782,Frame25_Cluster75,2,1494.0,-3.0,2.0
2783,Frame25_Cluster76,2,2505.1,-0.75,1.9066587382057079
2784,Frame25_Cluster77,2,1494.0,-3.0,2.0
2785,Frame25_Cluster78,2,1494.0,-3.0,2.0
2786,Frame25_Cluster79,2,1494.0,-3.0,2.0
2787,Frame25_Cluster80,2,2505.1,-0.75,1.9066587382057079
2788,Frame25_Cluster81,2,1494.0,-3.0,2.0
2789,Frame25_Cluster82,2,2272.0,0.0,2.0
2790,Frame25_Cluster83,2,3283.1,2.25,1.9066587382057079
2791,Frame25_Cluster84,2,2272.0,0.0,2.0
2792,Frame25_Cluster85,2,2272.0,0.0,2.0
2793,Frame25_Cluster86,2,2272.0,0.0,2.0
2794,Frame25_Cluster87,2,2272.0,0.0,2.0
2795,Frame25_Cluster88,2,2272.0,0.0,2.0
2796,Frame25_Cluster89,2,2272.0,0.0,2.0
2797,Frame25_Cluster90,2,2272.0,0.0,2.0
2798,Frame25_Cluster91,2,3283.1,2.25,1.9066587382057079
2799,Frame25_Cluster92,2,2272.0,0.0,2.0
2800,Frame25_Cluster93,2,3283.1,2.25,1.9066587382057079
2801,Frame25_Cluster94,2,3283.1,2.25,1.9066587382057079
2802,Frame25_Cluster95,2,2272.0,0.0,2.0
2803,Frame25_Cluster96,2,2272.0,0.0,2.0
2804,Frame25_Cluster97,2,2272.0,0.0,2.0
2805,Frame25_Cluster98,2,2272.0,0.0,2.0
2806,Frame25_Cluster99,2,2272.0,0.0,2.0
2807,Frame25_Cluster100,2,3283.1,2.25,1.9066587382057079
2808,Frame25_Cluster101,2,3283.1,2.25,1.9066587382057079
2809,Frame25_Cluster102,2,3283.1,2.25,1.9066587382057079
2810,Frame25_Cluster103,2,3283.1,2.25,1.9066587382057079
2811,Frame25_Cluster104,2,3283.1,2.25,1.9066587382057079
2812,Frame25_Cluster105,2,2272.0,0.0,2.0
2813,Frame26_Cluster0,10,12525.5,-3.75,9.533293691028542
2814,Frame26_Cluster1,9,10923.300000000001,-2.25,8.719976214617125
2815,Frame26_Cluster2,9,11934.400000000001,0.0,8.626634952822833
2816,Frame26_Cluster3,6,7827.1,2.25,5.906658738205708
2817,Frame26_Cluster4,5,7935.299999999999,3.75,4.719976214617124
2818,Frame26_Cluster5,5,5135.1,-3.75,4.906658738205708
2819,Frame26_Cluster6,5,6146.2,-1.5,4.813317476411416
2820,Frame26_Cluster7,5,5913.1,-0.75,4.906658738205708
2821,Frame26_Cluster8,4,3999.1,-3.75,3.906658738205708
