Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
982600.0,-24022.124900482144,6382.68475426411,-17639.440146218032
982700.0,-23946.008521525204,6465.338169355633,-17480.67035216957
982800.0,-23896.617403949254,6461.355472387331,-17435.261931561923
982900.0,-23787.356975976003,6480.359398677656,-17306.997577298345
983000.0,-23854.717723150534,6546.335290887628,-17308.382432262908
983100.0,-23763.28626093763,6379.680596451697,-17383.605664485935
983200.0,-24018.132631493303,6469.174360163449,-17548.958271329855
983300.0,-23994.752401751488,6447.728667623188,-17547.0237341283
983400.0,-23908.32004015794,6289.72266804434,-17618.597372113603
983500.0,-23821.959568460134,6442.70090939562,-17379.258659064515
983600.0,-23850.594529374204,6430.322448175071,-17420.27208119913
983700.0,-24022.01226163384,6511.27069264491,-17510.74156898893
983800.0,-23831.222825673874,6486.276736552216,-17344.94608912166
983900.0,-23849.236914092962,6334.7945595031815,-17514.44235458978
984000.0,-23890.5096384734,6287.908599790237,-17602.601038683162
984100.0,-23876.622379683453,6471.98101041683,-17404.641369266625
984200.0,-23899.913410507237,6327.009251626679,-17572.90415888056
984300.0,-23892.03317067769,6365.272973717459,-17526.76019696023
984400.0,-23811.922769906116,6413.304258694714,-17398.618511211404
984500.0,-23765.273739984965,6352.114979455988,-17413.158760528975
984600.0,-24016.942288456892,6406.557086990606,-17610.385201466284
984700.0,-23808.358482629206,6319.6111088527505,-17488.747373776456
984800.0,-23728.214626732675,6331.326834541118,-17396.887792191555
984900.0,-23863.658411649303,6471.241912500409,-17392.416499148894
985000.0,-23926.12306856791,6399.449815734272,-17526.67325283364
985100.0,-23794.623881773274,6442.728942280894,-17351.89493949238
985200.0,-23661.073522264065,6342.469829791961,-17318.603692472105
985300.0,-23718.903059030923,6403.453664963259,-17315.449394067662
985400.0,-23836.176447326266,6435.2062268020545,-17400.970220524214
985500.0,-23710.45617954433,6308.7723704087675,-17401.68380913556
985600.0,-23892.45244721463,6322.958701496178,-17569.49374571845
985700.0,-23793.363984121213,6341.96385384876,-17451.400130272454
985800.0,-23766.024425236348,6479.411757729966,-17286.612667506382
985900.0,-23649.007106671845,6275.521176716078,-17373.485929955765
986000.0,-23876.748362350605,6329.086042440581,-17547.662319910025
986100.0,-23865.96431443366,6304.037450915601,-17561.926863518056
986200.0,-24054.31040943998,6383.012056818104,-17671.298352621874
986300.0,-23772.54416416306,6433.671343369276,-17338.872820793786
986400.0,-23844.62675628923,6414.043643994219,-17430.58311229501
986500.0,-23768.031593280044,6312.390779190455,-17455.640814089587
986600.0,-23903.192912519986,6424.724115200626,-17478.468797319358
986700.0,-24038.329929193085,6460.063653634454,-17578.26627555863
986800.0,-23993.400000730777,6407.903101207406,-17585.496899523372
986900.0,-23856.286584399262,6372.94058353981,-17483.346000859452
987000.0,-23968.864676616802,6379.137256452746,-17589.727420164054
987100.0,-24063.569436627782,6608.519828981128,-17455.049607646655
987200.0,-23887.035596198693,6352.721729439986,-17534.313866758708
987300.0,-23927.783623545936,6486.151297567756,-17441.63232597818
987400.0,-23934.03152482424,6469.346131013064,-17464.685393811174
987500.0,-23860.58467165899,6480.321827843569,-17380.26284381542
987600.0,-23911.96446948903,6312.278894767653,-17599.685574721378
987700.0,-23974.100828262923,6359.0391283569215,-17615.061699906
